0,man is skating on a rail .
0,person wearing Rollerblades slides along a handrail .
0,rollerblader grinding a rail and grabbing one foot .
0,rollerblader grinds across a rail .
1,in black shirt on one foot standing on metal rail above green grass on right and black pavement on left .
5,dirty tan dog rolling in the dirt and looking right at the camera .
3,dog lies on the ground .
3,dog rolls on the ground .
8,with black collar rolling in dirt and dried leaves
5,brown dog is rolling around in the dirt .
6,man and woman , on a park trail , pose in front of a lake and distant mountain .
1,man and woman posing for a picture on a mountain hike .
0,man holds his arms open wide while standing with a woman .
4,man without a shirt poses with his arms spread next to a woman .
4,shirtless man poses with a girl hiking in a park .
8,man in jeans is standing in front of a reception desk .
4,man wearing a shirt that says " Gigolo " is standing at a front desk area with his back to the camera .
3,man wearing a t-shirt that says " Gigolo " stands at the counter talking to someone .
4,young man in a " GIGOLO " shirt at a reception desk .
0,wearing Gigolo shirt gets assistance at front desk .
3,girl enjoys the swimming pool .
7,young girl in an orange bathing suit is about to splash into a pool .
9,young girl in a red bathing suit is swimming in a pool .
8,in orange suit swims in pool .
5,girl is swimming in the pool .
2,black and white dog is running through shallow water .
2,black and white dog runs through the water .
2,and white dog running through water .
2,black and white dog is running through the water .
2,dog is running through water on a beach .
9,man in a black and white jersey is leaping to get a ball from a player in a blue and yellow jersey .
1,playing a sport with a referee looking on .
5,men are jumping in the air .
3,rugby players trying to catch the ball
3,men are jumping into the air to catch the football .
0,men play football .
0,young men playing rugby .
3,player wearing the black and white jersey jumps for the ball amidst two players from the other team as his two teammates run to help him .
5,three men leaped in the air in an effort to grab the ball .
0,rugby players all trying to catch a ball .
5,loan runner participates in a race in the rain .
9,woman in a red vest jogs down the street in a heavy rain .
5,woman runner in red is getting drenched in the rain .
4,woman wearing a red vest runs a race through the rain .
5,jogging in the rain .
4,woman is sitting near a flower bed overlooking a tunnel .
0,adults sit on a bench .
0,guys sit by some flowers and water .
0,people on a bench .
1,people sit on a bench at a park .
6,bare chested man with a Mohawk , beard and glasses .
0,large man with a Mohawk and two nipple rings .
0,older man with his nipples peirced stands shirtless .
6,tanned man with dark glasses on , punk style hair and tattoos on arms and chest .
0,man with a shaved head and nipple piercings is wearing sunglasses .
0,boy wearing a red t-shirt is running through woodland .
0,child runs near some trees .
0,young boy is dancing around .
0,young boy with a red short sleeved shirt and jeans runs by some trees .
5,little boy in the red shirt stops to smile for the camera .
2,brown and white dog is running with its mouth open .
2,brown and white dog running crazily through the grass .
2,brown and white dog running fast in a fenced yard .
2,brown and white dog running on grass .
5,brown and white pitbull running in the grass with its mouth open .
2,black and brown dog is running and splashing in the water .
2,black and brown dog walks in the shallows of a large body of water .
2,black dog running through water .
2,black dog wading through water .
5,dog is running in the surf .
0,group of soccer players after a ball .
3,soccer game between the red team and the blue team .
8,soccer game is in progress .
8,game with teams in red and blue .
1,teams of soccer players playing a game on a field
0,guy skateboarding on a basketball court
5,man jumps in the air while performing a stunt on his skateboard .
0,skateboarder ollies .
0,with beard doing skateboarding stunt
8,guy in gray pants is completing a jump on his skateboard .
2,black dog is drinking next to a brown and white dog that is looking at an orange ball in the lake , whilst a horse and rider passes behind .
2,brown and white dog and a black dog near water with a man on horseback in the background
1,in the water with a basketball and a person on horseback .
0,dogs are playing near water next to a deflated basketball .
1,dogs stand on sand surrounded by water , a deflated basketball and a person on a horse .
2,black dog is biting onto a soccer ball on the dirt ground .
8,black dog walking in dirt has a soccer ball in his mouth .
1,small dog with a soccer ball in its mouth walking on a dirt covered area .
8,dog holding an old soccer ball in its mouth
2,black dog is walking through the dirt with a soccer ball in its mouth .
5,boy plays in the ocean with a boogie board .
5,excited boy playing in the surf with a body board .
4,smiling young boy wearing a bathing suit is holding a surfboard and laying down in the ocean water .
8,young boy holds his boogie board in shallow ocean water .
0,young boy with a blue body board .
0,boy is wading through water .
8,boy up to his knees in water .
3,boy wearing white shorts , walks through the water .
3,young boy with white swim trunks walks out of the water .
3,boy is wading through the blue ocean .
0,band is playing music underneath a white canopy .
0,band performs at on an outdoor stage .
0,band performs onstage .
0,performs at outdoor event .
0,gather to hear musicians play various instruments upon a stage .
0,beagle is climbing through some grey stairs .
2,dog attempts to squeeze between two gray steps .
2,dog sticking his head out from under some grey stairs .
5,crawling in between steps from behind the steps
3,hiding under the stairs .
9,brown and white dogs play roughly in a clearing of a wooded area .
3,brown dogs fight on the leafy ground .
8,brown dogs playing in a rough manner .
0,brown dogs wearing collars fighting .
5,dogs are biting each other in the woods .
4,run way model removes a tan coat to show off a fancy dress .
4,woman taking off a large cloak revealing a extravagant dress
6,woman wearing a black , red , white and pink dress
4,woman wearing a red and white gown holds a long scarf behind her .
